design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,MAX_FANOUT_CONSTRAINT,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_STRATEGY
/workspaces/snax_cluster/hw/chisel_acc,DotProductUnit_E2M1_x_E2M1_scale_UE3M5,RUN_2026.03.16_20.25.21,flow completed,0h8m59s0ms,0h5m49s0ms,100325.55606282623,0.0409167929,40130.222425130494,-1,42.1047,592.45,1522,0,0,0,0,0,0,0,1,1,0,0,42671,11513,-0.83,-1.83,0.0,0.0,-14.88,-11.06,-39.66,0.0,0.0,-446.05,32558121.0,0.0,33.32,34.82,3.88,4.55,-1,28,40,5,17,0,0,0,32,1,0,2,4,7,5,4,342,8,9,4,1880,490,2,751,1642,4765,34372.966400000005,0.00567,0.00586,8.91e-06,0.00699,0.00746,1.04e-08,0.00782,0.00883,1.72e-08,11.489999999999998,39.88,25.075225677031092,25.0,1,40,153.18,153.6,0.3,1,10,0.5,0,sky130_fd_sc_hd,AREA 0
