typeA,typeB,scaleType,M_acc,addErr_rel_median,floor_emp_median,H_empirical,offset,source
E4M3,INT8,UE4M4,13,0.004555,0.0224589936228898,4.930624286035082,1,log_scrape_macc_validation_run_q_proj_l0_off+1_retry5.log
E4M3,INT8,UE6M2,9,0.09149875,0.0210574533506191,0.2301392461713313,-3,main_sweep_off-3
E4M3,INT8,UE6M2,10,0.04395332,0.0210574533506191,0.4790867527326514,-2,main_sweep_off-2
E4M3,INT8,UE6M2,11,0.01992464,0.0210574533506191,1.0568548967820297,-1,main_sweep_off-1
E4M3,INT8,UE6M2,12,0.009810521,0.0210574533506191,2.1464153994083595,0,main_sweep_off0
E4M3,INT8,UE6M2,13,0.004412,0.0210574533506191,4.7727682118356975,1,log_scrape_macc_validation_run_q_proj_l0_off+1_retry5.log
E5M2,E4M3,UE6M2,10,0.03400825,0.0414063883263251,1.2175395183911288,-3,main_sweep_off-3
E5M2,E4M3,UE6M2,11,0.01687564,0.0414063883263251,2.453618845052697,-2,main_sweep_off-2
E5M2,E4M3,UE6M2,12,0.008555156,0.0414063883263251,4.839933757645694,-1,main_sweep_off-1
E5M2,E4M3,UE6M2,13,0.00364491,0.0414063883263251,11.360057813862372,0,main_sweep_off0
E5M2,E5M2,UE6M2,12,0.006757056,0.0436637944422584,6.461955390373915,-3,main_sweep_off-3
E5M2,E5M2,UE6M2,13,0.002725036,0.0436637944422584,16.023199121867894,-2,main_sweep_off-2
E5M2,E5M2,UE6M2,14,0.001045921,0.0436637944422584,41.74674228957866,-1,main_sweep_off-1
E5M2,E5M2,UE6M2,15,0.0004080002,0.0436637944422584,107.01905156482374,0,main_sweep_off0
E5M2,INT8,UE6M2,9,0.07972959,0.0406759240845042,0.5101735012622566,-3,main_sweep_off-3
E5M2,INT8,UE6M2,10,0.03966895,0.0406759240845042,1.0253844400848573,-2,main_sweep_off-2
E5M2,INT8,UE6M2,11,0.01878688,0.0406759240845042,2.1651239633459203,-1,main_sweep_off-1
E5M2,INT8,UE6M2,12,0.008430961,0.0406759240845042,4.824589282823654,0,main_sweep_off0
INT8,INT8,UE4M4,14,0.002408412,0.0075243089696975,3.1241784917603383,-3,main_sweep_off-3
INT8,INT8,UE4M4,15,0.001253527,0.0075243089696975,6.00251049215334,-2,main_sweep_off-2
INT8,INT8,UE4M4,16,0.0005918251,0.0075243089696975,12.71373750403202,-1,main_sweep_off-1
INT8,INT8,UE4M4,17,0.0002945587,0.0075243089696975,25.54434470853348,0,main_sweep_off0
INT8,INT8,UE6M2,14,0.00248645,0.0090619170181198,3.644520106223653,-3,main_sweep_off-3
INT8,INT8,UE6M2,15,0.001105268,0.0090619170181198,8.198841383374711,-2,main_sweep_off-2
INT8,INT8,UE6M2,16,0.0004753737,0.0090619170181198,19.0627226918944,-1,main_sweep_off-1
INT8,INT8,UE6M2,17,0.0001770672,0.0090619170181198,51.17784105763123,0,main_sweep_off0
INT8,INT8,UE8M0,17,1.553289e-05,0.0074785409882741,481.46487796373606,2,widen
E3M2,E3M2,UE8M0,12,0.002187166,0.042984252770871,19.652944847748667,-3,widen
E4M3,E4M3,UE8M0,12,0.004398148,0.023440315699186,5.329587749022089,-3,widen
E5M2,E5M2,UE8M0,15,0.0001138502,0.0427527761408394,375.5177956722122,0,widen
E5M2,E4M3,UE8M0,13,0.0009551816,0.0398963177270094,41.7683063901247,-2,widen
E4M3,INT8,UE8M0,12,0.005591582,0.0201441539259379,3.6025858023611024,-3,widen
E5M2,INT8,UE8M0,12,0.003601419,0.0470556488789322,13.065863449638108,-3,widen
E4M3,E2M1,UE8M0,12,0.001176835,0.019000033197423,16.14502729560474,-3,widen
E2M1,E2M1,UE8M0,12,0.0,0.111736452617578,1000000000000.0,-3,widen
E2M3,E2M3,UE8M0,12,0.001486827,0.0267428710817208,17.98653850227418,-3,widen
INT8,INT8,UE8M0,16,6.61528e-05,0.0074785409882741,113.04950037298728,1,widen
E3M2,E3M2,UE8M0,11,0.007090403,0.042984252770871,6.062314479285733,-4,widen
E4M3,E4M3,UE8M0,11,0.01251113,0.023440315699186,1.8735570407458,-4,widen
E5M2,E5M2,UE8M0,14,0.0002836213,0.0427527761408394,150.73894711306886,-1,widen
E5M2,E4M3,UE8M0,12,0.002957115,0.0398963177270094,13.491635505216877,-3,widen
E4M3,INT8,UE8M0,11,0.01414887,0.0201441539259379,1.423728815512327,-4,widen
E5M2,INT8,UE8M0,11,0.01007511,0.0470556488789322,4.670484875989662,-4,widen
E4M3,E2M1,UE8M0,11,0.003180475,0.019000033197423,5.973960869814415,-4,widen
E2M1,E2M1,UE8M0,11,0.0002201189,0.111736452617578,507.6186216521123,-4,widen
E2M3,E2M3,UE8M0,11,0.004894382,0.0267428710817208,5.463993427918133,-4,widen
INT8,INT8,UE8M0,15,0.0002048562,0.0074785409882741,36.50629557843064,0,widen
E3M2,E3M2,UE8M0,10,0.0195737,0.042984252770871,2.196020822372418,-5,widen
E4M3,E4M3,UE8M0,10,0.02746922,0.023440315699186,0.8533302255828888,-5,widen
E5M2,E5M2,UE8M0,13,0.0008029754,0.0427527761408394,53.24294634784526,-2,widen
E5M2,E4M3,UE8M0,11,0.008940695,0.0398963177270094,4.462328457352521,-4,widen
E4M3,INT8,UE8M0,10,0.03762337,0.0201441539259379,0.5354159908040641,-5,widen
E5M2,INT8,UE8M0,10,0.02614218,0.0470556488789322,1.799989475970719,-5,widen
E4M3,E2M1,UE8M0,10,0.008936925,0.019000033197423,2.1260146188339952,-5,widen
E2M1,E2M1,UE8M0,10,0.001918334,0.111736452617578,58.24661014066292,-5,widen
E2M3,E2M3,UE8M0,10,0.01752236,0.0267428710817208,1.5262139963863772,-5,widen
INT8,INT8,UE8M0,14,0.0005690678,0.0074785409882741,13.141739856435564,-1,widen
E3M2,E3M2,UE8M0,9,0.05222252,0.042984252770871,0.8230980192237181,-6,widen
E4M3,E4M3,UE8M0,9,0.06501533,0.023440315699186,0.3605352106831727,-6,widen
E5M2,E5M2,UE8M0,12,0.002415328,0.0427527761408394,17.70060883691135,-3,widen
E5M2,E4M3,UE8M0,10,0.02240558,0.0398963177270094,1.7806420421613451,-5,widen
E4M3,INT8,UE8M0,9,0.08516222,0.0201441539259379,0.2365386191897992,-6,widen
E5M2,INT8,UE8M0,9,0.08432641,0.0470556488789322,0.558017931498948,-6,widen
E4M3,E2M1,UE8M0,9,0.02954168,0.019000033197423,0.6431602128728969,-6,widen
E2M1,E2M1,UE8M0,9,0.007547595,0.111736452617578,14.804245937623593,-6,widen
E2M3,E2M3,UE8M0,9,0.05279567,0.0267428710817208,0.5065353102199631,-6,widen
E2M1,E2M1,UE8M0,8,0.02377,0.111736452617578,4.700734228758017,-7,widen
E2M1,E2M1,UE8M0,7,0.06195,0.111736452617578,1.8036554094847133,-8,widen
E5M2,E5M2,UE8M0,11,0.006529,0.0427527761408394,6.548135417497229,-4,widen
E5M2,E5M2,UE8M0,10,0.02081,0.0427527761408394,2.0544342210879103,-5,widen
INT8,INT8,UE8M0,13,0.002234,0.0074785409882741,3.347601158582856,-2,widen
INT8,INT8,UE8M0,12,0.00761,0.0074785409882741,0.9827254912318136,-3,widen
E5M2,E5M2,UE6M2,11,0.01449,0.0436637944422584,3.0133743576437824,-4,e5m2_ext
E5M2,E5M2,UE6M2,10,0.03124,0.0436637944422584,1.397688682530679,-5,e5m2_ext
