design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,MAX_FANOUT_CONSTRAINT,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_STRATEGY
/workspaces/snax_cluster/hw/chisel_acc,DotProductUnit_E2M1_x_E2M1_scale_UE2M6,RUN_2026.03.16_14.36.32,flow failed,0h12m0s0ms,0h9m12s0ms,96200.12951615837,0.043529047424999995,38480.05180646335,-1,40.403299999999994,567.25,1576,0,0,0,0,0,0,0,0,0,0,0,42686,11523,-11.27,-12.03,-9.69,-9.69,-28.32,-341.52,-364.66,-294.15,-294.15,-878.37,33089318.0,0.0,33.11,30.31,5.35,2.75,-1,1992,2275,42,277,0,0,0,2014,40,0,44,121,354,231,106,356,55,35,83,2036,504,0,767,1675,4982,36610.112,0.0152,0.0158,8.79e-06,0.0186,0.0201,1.05e-08,0.0208,0.0238,1.78e-08,11.99,38.32,26.096033402922757,10.0,1,40,153.18,153.6,0.3,1,10,0.5,0,sky130_fd_sc_hd,AREA 0
